,Unnamed: 0,label,ids,data,flag,user,tweet_text
48144,71386,0,1693948551,Mon May 04 00:25:24 PDT 2009,NO_QUERY,meow_1,i lost my iPod and now im a lostie  and as if harrold or rove didnt win the gold logie how shitty
7755,702681,0,2255472416,Sat Jun 20 11:18:52 PDT 2009,NO_QUERY,SasukeTheOne,Well exams are over but it seems I caught a fever... damn  and I have so much to do!!! I have to keep my promise for the launch of v2
5096,1416949,1,2057512382,Sat Jun 06 13:08:32 PDT 2009,NO_QUERY,tytepantsteez,"last night, tented out, sleep at 3, wake up at 630, home at 8, sleep at 9, wake up at 1.... nice "
10562,50183,0,1678406867,Sat May 02 06:36:21 PDT 2009,NO_QUERY,HeyPae,@inebriation  Try to have a good day.
14434,190205,0,1969309932,Fri May 29 23:38:14 PDT 2009,NO_QUERY,1azylizzie,"*facepalm* Amazing stupidity at work here  - 'Evolution is a Lie, Straight From the Pit' - http://tinyurl.com/nvkrkr"
32859,175632,0,1964895075,Fri May 29 14:59:13 PDT 2009,NO_QUERY,Laura1902,"got through two thirds of new moon in three days, now on to eclipse..........then more work  assignments sadly dnt write them selves. "
8053,752148,0,2286363054,Mon Jun 22 16:20:40 PDT 2009,NO_QUERY,allyzMARRIED,@lucy1568 yeah i looked bad in thht one ! 
12526,1249659,1,1996130237,Mon Jun 01 14:34:53 PDT 2009,NO_QUERY,michaelmknight,@meara76 
36874,1234950,1,1992496560,Mon Jun 01 08:50:54 PDT 2009,NO_QUERY,bekasaur,"@saaam_ i agree with you, but i like the song thats playing, it just has an up beat tempo to it  idk i just like it :L"
15448,1165659,1,1979864692,Sun May 31 04:48:57 PDT 2009,NO_QUERY,casers87,kidz crossing  oh how i've missed my little buddies.
1108,1427763,1,2059446415,Sat Jun 06 16:57:12 PDT 2009,NO_QUERY,kayla_michelle,i am glad that sleep got rid of my fowl mood..  i am happy now
7873,1509002,1,2174738718,Sun Jun 14 23:12:10 PDT 2009,NO_QUERY,Robinniqua,@adammshankman OF COURSE!!! Love you and your work!!! So much! Big fan heh 
26508,306435,0,2000221597,Mon Jun 01 21:39:24 PDT 2009,NO_QUERY,RobMJ,"@RobinWAP It wouldn't let me in, said it was full  How was it?"
9375,861772,1,1676737274,Fri May 01 23:01:04 PDT 2009,NO_QUERY,mattbramanti,@KimPriestap You don't? Well you should! 
49759,988958,1,1834821361,Mon May 18 04:18:41 PDT 2009,NO_QUERY,makotoichio,@Mm_Sackgirl Any big E3 plans? 
9585,790400,0,2325645965,Thu Jun 25 05:49:39 PDT 2009,NO_QUERY,Extremo,*unfollow.... Brain fail 
16502,5352,0,1469056544,Tue Apr 07 05:01:25 PDT 2009,NO_QUERY,Karelman,thinking in Italy. So sorry 
49772,70862,0,1693789035,Sun May 03 23:47:15 PDT 2009,NO_QUERY,MiaMartinez,: thought assembling Ikea stuff would be like Lego. Turns out I need a hammer and screwdriver. Looks like my dad's working on it instead 
22683,1538,0,1468174531,Tue Apr 07 00:07:12 PDT 2009,NO_QUERY,mcsteph94,@dougiemcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset lol..a msg would make up 4 it!
18987,1001553,1,1880115746,Fri May 22 00:08:54 PDT 2009,NO_QUERY,jobeaz,"Old man in library said, 'my library card is the second best card I own after my licence. I couldn't do without it' "
9141,281366,0,1992307971,Mon Jun 01 08:32:28 PDT 2009,NO_QUERY,Carooooo,Gosh! NOBODY answer me if ya've netlog  i cry! really
6995,278487,0,1991543377,Mon Jun 01 07:13:46 PDT 2009,NO_QUERY,daniellepaperno,@claireekersey me too 
14125,1367739,1,2050472199,Fri Jun 05 18:43:47 PDT 2009,NO_QUERY,bacieabbracci,@Nachhi Thanks 4 the #FF....... 
47350,1503369,1,2071946498,Sun Jun 07 20:09:01 PDT 2009,NO_QUERY,karendelosreyes,is super blessed... cheeba's out of the hospital &amp; i have a new job! super horaaay!!! 
9423,1393640,1,2053530047,Sat Jun 06 04:52:47 PDT 2009,NO_QUERY,Lali1991,Off to sit in the arts centre for a couple of hours with a good book 
17605,534313,0,2197489178,Tue Jun 16 13:51:06 PDT 2009,NO_QUERY,tad40,@coolrewards - it took me ages about 30mins 
19270,853054,1,1573109447,Mon Apr 20 23:45:29 PDT 2009,NO_QUERY,gsmbk,@DrBaher @waseem_s So there is no more &quot;Sorry I'm late! No taxi&quot; Excuses ?? 
405,967522,1,1827786903,Sun May 17 11:26:44 PDT 2009,NO_QUERY,jessicakorman,@Dog_Crazy oh cool! thanks! #weekendroadtrip 
45068,269970,0,1989731070,Mon Jun 01 02:36:28 PDT 2009,NO_QUERY,squink,@monstafaktory I don't think they do 
14866,29386,0,1563465703,Sun Apr 19 22:56:45 PDT 2009,NO_QUERY,helsbellz,I'm back from Guernsey (again) but without Luke... 3 weeks until he comes back is not going to go by quickly 
5403,722781,0,2261595805,Sat Jun 20 21:02:14 PDT 2009,NO_QUERY,brandon_g,psyc test monday = not prepared for it. 
2935,823801,1,1556067842,Sat Apr 18 21:32:30 PDT 2009,NO_QUERY,Steph_anie09,@britneyspears have an awesome show tonight 
45436,931800,1,1770924783,Mon May 11 22:38:35 PDT 2009,NO_QUERY,JeanKFoto,"another day, another drama...kidding ;) had amazing assistants and models yesterday, and a great day altogether. thank you so much, guys "
27753,1267997,1,1999964713,Mon Jun 01 21:08:59 PDT 2009,NO_QUERY,jennyweir13,"dinner time 4 me.  yum chicken enchiladas from last nite, we cooked then got 2 late to eat much.good after a looong day at work "
9160,237578,0,1980235308,Sun May 31 06:08:01 PDT 2009,NO_QUERY,locodoggy,What a lovely morning. 74 degrees with 33% humidity. its like california. i know the humidity will be intolerable in the afternoon 
40150,457660,0,2071651468,Sun Jun 07 19:43:31 PDT 2009,NO_QUERY,jfount,"Ugh, I don't want to type one single more file reference, and I've got 16 more pages of them to go "
29789,1073464,1,1966785148,Fri May 29 18:23:45 PDT 2009,NO_QUERY,Trish1981,@Jade_Stone I'm not even technically done yet - but I think I'm going to stop for a dinner break 
18875,603434,0,2221660204,Thu Jun 18 05:47:19 PDT 2009,NO_QUERY,jt1stcav,"Watching the world collapse on FOXNews this morning. Between Iran, N.Korea and the dumbing of America, no wonder even God abandoned us! "
33365,428312,0,2063901666,Sun Jun 07 04:31:02 PDT 2009,NO_QUERY,lilj_j15_SODMG,"@AmaniBoo and again, I know we just friends right? still friends? again I'm sorry "
24596,563456,0,2205923911,Wed Jun 17 05:41:54 PDT 2009,NO_QUERY,picklesmum,@PHopfensperger Your home page on twitter is very scary 
6818,1004547,1,1880423456,Fri May 22 01:11:17 PDT 2009,NO_QUERY,princessmarge,@kimishph Happy thoughts lang.. Hehehe! Yehey movie night later girl!  Nick and Norah! Tara! 
16747,348649,0,2016860647,Wed Jun 03 07:28:44 PDT 2009,NO_QUERY,alyshadeshae,"Sociagami looks cool, but it hasn't been updated since December and you can't download it.  http://sociagami.com/"
33546,111221,0,1825062425,Sun May 17 04:10:32 PDT 2009,NO_QUERY,Christyxcore,"beta testing an app [not telling]...interface is beautiful, but I will have to mess with it more later. Am tired "
12033,622382,0,2229171861,Thu Jun 18 15:22:33 PDT 2009,NO_QUERY,ohheymariah,"I. Am. Awake. My brother is such a dork, he has Justin Timberlake on his twitter. And I feel like I haven't seen my sister in forever "
18112,1408175,1,2055650709,Sat Jun 06 09:42:25 PDT 2009,NO_QUERY,starbernard,Hello twitter 
6017,745430,0,2282390147,Mon Jun 22 11:18:27 PDT 2009,NO_QUERY,evil_teddybaer,I think i am ill..... but i have to go to work tomorrow 
5145,1417819,1,2057672906,Sat Jun 06 13:26:44 PDT 2009,NO_QUERY,psugorillagirl,What a beautiful wedding 
32180,693591,0,2252773856,Sat Jun 20 06:58:22 PDT 2009,NO_QUERY,nicnac5,@BobbyLightBoss a game from play.com that got posted on mon and should have arrived by today at the latest!!  not a happy bunny
32106,1033413,1,1955793588,Thu May 28 20:38:05 PDT 2009,NO_QUERY,BDEugenio,@MarcoAndresFTW Ha! I'm not dirty like you baby 
39569,1117215,1,1973382294,Sat May 30 11:02:26 PDT 2009,NO_QUERY,CougarChronicle,"@ShimTheDream LOL - boyfriend.  No, he's not gay -- but I wanted to be the Master "
4468,211485,0,1974502153,Sat May 30 13:15:50 PDT 2009,NO_QUERY,sophieburge,@Jackie_Sinniah i miss you.     when are you going to hk again?? you know tim s coming to hk now! but not til 1st of august so POO!
10269,336103,0,2013926101,Tue Jun 02 23:58:06 PDT 2009,NO_QUERY,lafleurdelys,I can't believe that doctorwhoforum is closing. 
19525,429773,0,2064195166,Sun Jun 07 05:32:12 PDT 2009,NO_QUERY,elyshiaw,gah. i have to suffer while my sister attempts to &quot;play&quot; the guitar. 
7797,1038518,1,1956686747,Thu May 28 22:26:31 PDT 2009,NO_QUERY,_writersblock_,@RetroRewind awww! What a great guy that Joe is 
7424,759108,0,2296052561,Tue Jun 23 08:42:26 PDT 2009,NO_QUERY,jen_chen,Slept for 12 hours. Still tired 
22542,1404346,1,2055013570,Sat Jun 06 08:31:54 PDT 2009,NO_QUERY,aralollypolly,Photo: yeaaay! 123  i printscreen it because itâs too hard to get tumblrity  http://tumblr.com/xmx1yufs6
24718,1101128,1,1970726233,Sat May 30 04:59:47 PDT 2009,NO_QUERY,JessicaFisk,heyyyyyy sending drunken tweets fromjess' house  !!!!!
2986,484515,0,2180813821,Mon Jun 15 10:58:55 PDT 2009,NO_QUERY,loulou200,@joleeen Yeah - but a little boring on day number 2 
44309,975323,1,1833506036,Sun May 17 23:30:20 PDT 2009,NO_QUERY,feeheelee,@CheekyChristine I actually had people thanking me because it never happens 
44307,1125248,1,1974810552,Sat May 30 13:53:10 PDT 2009,NO_QUERY,angelajoana,off to church in a few. 
5551,381255,0,2052745589,Sat Jun 06 01:51:38 PDT 2009,NO_QUERY,Robstoso,@mars_d Good morning Mafia!!have you change your name??why??..ufff i don't want to study 
35561,180944,0,1966683679,Fri May 29 18:12:32 PDT 2009,NO_QUERY,LydiaBarling,Let tonight be better than today 
10196,822849,1,1555792204,Sat Apr 18 20:42:21 PDT 2009,NO_QUERY,713punky,"@deru_musicYall me, you got a fucking problem with it? "
15883,1464646,1,2064261439,Sun Jun 07 05:45:06 PDT 2009,NO_QUERY,tweetmeup,"@ChristianGAdams Christian, you're not going to have to wait for Twitterface much longer!  The changes I made are mostly done. a few left"
12798,1052475,1,1961443504,Fri May 29 09:30:40 PDT 2009,NO_QUERY,beachgirl061408,TGIF!!!! 
16430,776552,0,2322177562,Wed Jun 24 22:10:27 PDT 2009,NO_QUERY,shayonpal,"@Asfaq no re... i think i shall hv to let it pass. Got a lot of work to wrap up, in office  I hope you guys have a blast, out there x-D"
27154,222790,0,1977080127,Sat May 30 20:03:07 PDT 2009,NO_QUERY,MLM216,"@alex_lloyd We've been getting hammered here in Cincinnati, also. Typical stormy weather in the Midwest  Take care. Hope Sam is OK"
34748,523908,0,2193295835,Tue Jun 16 08:15:49 PDT 2009,NO_QUERY,cavilling_elite,@w33ble for some reason gmail was crashing with #firefox. enabling flash block stopped it. Very confusing. 
30372,24053,0,1557892248,Sun Apr 19 06:27:41 PDT 2009,NO_QUERY,lorenferard,"Driving to soundcheck, wishing there was a Denver station that aired the @JesusShow   "
17971,681854,0,2249845505,Fri Jun 19 23:08:22 PDT 2009,NO_QUERY,deelewious,still wondering what tha hell zooming is.... idk... bout to catch sum zzz's and dream about r&amp;r... missen j&amp;b-lew.... 
39474,256252,0,1984682799,Sun May 31 15:35:40 PDT 2009,NO_QUERY,MTVnHollyWEST23,I think Im getting sickkkkkkkkkkk my throat iZ sore  ....I thought it waz my allergies 
26503,1126757,1,1975074863,Sat May 30 14:23:39 PDT 2009,NO_QUERY,dkul,Sitting at the caricaturist at Universal 
14836,466202,0,2175512131,Mon Jun 15 01:11:45 PDT 2009,NO_QUERY,minasmoke,It's raining again 
47244,1010906,1,1881047985,Fri May 22 03:25:17 PDT 2009,NO_QUERY,chiarraigrrl,"@Jennyc28 have to say I'm really looking forward to it- and taking plenty of holidays over the summer! Yippee! When are you off, missy? "
46122,1102380,1,1970923304,Sat May 30 05:40:23 PDT 2009,NO_QUERY,BonesCrazy24,You me at six &lt;3 I love this band  Check them out seriously
41123,872061,1,1678880417,Sat May 02 07:58:20 PDT 2009,NO_QUERY,clareta_77,went to IKEA and bought some great stuff for my room!!  and today  FC BARCELONA vs madrid... i BArï¿½a BArï¿½a Barï¿½a BArï¿½a Barï¿½a!!!! YAAAAA
46578,1161095,1,1979481070,Sun May 31 03:13:55 PDT 2009,NO_QUERY,hanloosschilder,@chargarrisson I'm slightly nervous but yes of course I'll let you know how it goes  good luck with the sacs
43901,797061,0,2328019726,Thu Jun 25 09:04:17 PDT 2009,NO_QUERY,barnaclebnbfla,it's raining....something cool about the rain and storms on the ocean but we are ready for some sun today! no fishing today 
44663,414080,0,2060740038,Sat Jun 06 19:29:13 PDT 2009,NO_QUERY,Nicca_,"these ninjas are wayyyyy too goodfor my taste, lol. great for them, horrible for us addicts  k hasn't been seen all day either?"
19501,318867,0,2002915894,Tue Jun 02 05:28:13 PDT 2009,NO_QUERY,timmyfuentes,Mmm summer mornings...reminds me of football 2adays.. 
21243,693827,0,2252833428,Sat Jun 20 07:05:07 PDT 2009,NO_QUERY,carollyne_,"@mcflyharry Harry, says 'hi carol', please, i beg i beg, i cry so much ( please please I LOVE YOU SO MUCH  answer me. you ignore me 8"
37580,898268,1,1693559376,Sun May 03 22:57:13 PDT 2009,NO_QUERY,xerinfnstein,"@xamylouise (: I do it. :p Anyways, I'm fat and therefore don't have to.  Awh~ &lt;3"
26382,1316408,1,2014147984,Wed Jun 03 00:36:10 PDT 2009,NO_QUERY,Seishiu,"@pouletforsale dinaaaa, summer's here! we gotta hang  last i've seen you was aug. 2008! lol!"
23303,1434074,1,2060563394,Sat Jun 06 19:08:28 PDT 2009,NO_QUERY,brokerkathy,"Hey the PBS 50's special is on again, so I can now hear all the songs I missed earlier "
47143,1596271,1,2192626180,Tue Jun 16 07:18:56 PDT 2009,NO_QUERY,razvansky,"Yo, sailing back 2 the island  #fb"
28117,1116215,1,1973103576,Sat May 30 10:29:37 PDT 2009,NO_QUERY,drmani,Busy working on http://InternetInfopreneur.com 
41113,199223,0,1971385060,Sat May 30 06:59:06 PDT 2009,NO_QUERY,livvvyy,:O I haven't got any color on me 
42329,1160169,1,1979405141,Sun May 31 02:54:28 PDT 2009,NO_QUERY,BrinaM,@coollike Safe flight  Hope the weather's a good in LA as it is over here.
22794,42196,0,1675995784,Fri May 01 20:49:57 PDT 2009,NO_QUERY,StealthGigi,@wishdreamhope 
36335,343903,0,2015556489,Wed Jun 03 04:58:23 PDT 2009,NO_QUERY,xoxo3101,@bowwow614 http://twitpic.com/6i5t8 - Love the watch.....but why that spider web 
28768,1439447,1,2061506492,Sat Jun 06 21:00:48 PDT 2009,NO_QUERY,phenomena_kris,Headed to Dallas this weekend 
19034,532688,0,2196852679,Tue Jun 16 13:00:59 PDT 2009,NO_QUERY,dlaineyoung,Now if someone would construct a drawbridge so that I might access my driveway that would be nice. Hmm?? How long will this go on? 
11484,443572,0,2067594777,Sun Jun 07 12:37:19 PDT 2009,NO_QUERY,scarlett__mage,@argyle_socks what happened??? 
48412,1336824,1,2017402945,Wed Jun 03 08:20:05 PDT 2009,NO_QUERY,SpecialK08,Bout to head out to do some shoppin and HOPEFULLY find some new hockey stuff! Havin a ballin day gangsters! 
35300,736027,0,2264918897,Sun Jun 21 05:18:35 PDT 2009,NO_QUERY,Uniflame,The house is a mess and I can't do much about it... I am tired and my stomach is acting up again 
29658,277854,0,1991380373,Mon Jun 01 06:56:08 PDT 2009,NO_QUERY,OurManinSH,thinking about this air France flight 447- crazy stuff 
23115,3858,0,1468689077,Tue Apr 07 03:10:48 PDT 2009,NO_QUERY,waitingforgo,i really want to play singstar! but all my singstar discs are scratched 
27726,992296,1,1835232169,Mon May 18 05:29:26 PDT 2009,NO_QUERY,Jumile,"If I were so inclined to worship, it would probably be someone like: http://is.gd/AYQY "
22944,294662,0,1996666686,Mon Jun 01 15:28:39 PDT 2009,NO_QUERY,d33j4y,"@PatsyTravers Cold n temperature, feeling so stuffy, finding it hard to breathe "
25427,39670,0,1573590339,Tue Apr 21 01:53:58 PDT 2009,NO_QUERY,twittingcp,It's only 11 and I've already eaten all my carrots 
22598,291112,0,1995609790,Mon Jun 01 13:45:56 PDT 2009,NO_QUERY,bassfacejess,@Alyssa_Milano do you and your mum still do SafeSearching? hows luna and the others? I had to sell my new forrest last year  much love xxx
20566,1568300,1,2188172819,Mon Jun 15 21:25:33 PDT 2009,NO_QUERY,Searock_,@itsjenwilliams  why dont you add something about yourself in your profile 
30610,746490,0,2283027743,Mon Jun 22 12:06:39 PDT 2009,NO_QUERY,abbieharris,so much homework to do!!! 
45069,1152933,1,1978768283,Sun May 31 00:24:08 PDT 2009,NO_QUERY,iAmCherAnn,yay @officialcharice congrats 
47367,949382,1,1823713468,Sat May 16 22:45:19 PDT 2009,NO_QUERY,JaxCC,"@aolradio yeah, Top Pop.  Lots of memories on there tonight. Lots of October 2006 - June 2008 songs.  "
22587,442808,0,2067383801,Sun Jun 07 12:14:54 PDT 2009,NO_QUERY,lirazfilanx,@Karinaland yeh it is american boring! 
8428,294739,0,1996681619,Mon Jun 01 15:30:11 PDT 2009,NO_QUERY,criistobal10,; i studied very much  i need vacations!! :G
1387,643550,0,2235801354,Fri Jun 19 02:06:31 PDT 2009,NO_QUERY,StevenHales,is SO HUNGOVER 
26785,865331,1,1677443735,Sat May 02 02:06:16 PDT 2009,NO_QUERY,oinkflu,@richcubed Swine Flu victims unite   http://is.gd/vvhj
23945,587603,0,2216375110,Wed Jun 17 19:23:59 PDT 2009,NO_QUERY,Hallie91896,sadly   a week or 2 ago i got chocolate on my favorite Lululemon jacket but at least i can wash it! yay! but chocolate is good though!
41374,643387,0,2235758304,Fri Jun 19 02:00:17 PDT 2009,NO_QUERY,AtiqaJ,turned my bedroom into a sauna to get rid of period pain 
28576,1234587,1,1992418572,Mon Jun 01 08:43:17 PDT 2009,NO_QUERY,philwilson,"Meta -Tweet. I'm getting a lot of new followers over last couple of days. So.. Hi, I guess. "
24725,920808,1,1754061556,Sun May 10 04:48:15 PDT 2009,NO_QUERY,shaawn_,"is thinking, no sleep, and a drive to town this morning sounds nice "
32635,1364816,1,2049839691,Fri Jun 05 17:35:35 PDT 2009,NO_QUERY,rkfairchild,Sweet! I love Spidey!  almost as much as Gambit from the Xmen 
19158,1336890,1,2017423307,Wed Jun 03 08:22:01 PDT 2009,NO_QUERY,pamperry,Checking out &quot;BREAKTHROUGHmagazine&quot;  I'm the cover girl.  That's a breakthrough for sure!  ( http://bit.ly/qJHsn )
26978,1085025,1,1969089866,Fri May 29 23:00:19 PDT 2009,NO_QUERY,DannyismyAngel,Just updated my MySpace profile~ am about to send Sweet Danny a comment on his MySpace page~ going to sleep shortly~ zzzzzzz!!!!! 
29794,1001862,1,1880154413,Fri May 22 00:16:21 PDT 2009,NO_QUERY,felicityfuller,@paul_steele yes am good thanks - just working on work lol 
43203,958236,1,1825662112,Sun May 17 06:27:27 PDT 2009,NO_QUERY,GemmaCocker,@ColinScuba got it in ONE!!  couldn't believe it - got flashbacks of all kinds
46368,1394634,1,2053634349,Sat Jun 06 05:13:06 PDT 2009,NO_QUERY,felicityfuller,@Trapes do you think so? yes I think you could well be right!  - so how is your afternoon going so far?
33345,371146,0,2050346808,Fri Jun 05 18:30:26 PDT 2009,NO_QUERY,ramiromendez,wow... no emails from actual people in a week. I feel all's sad 
49480,750910,0,2285853343,Mon Jun 22 15:40:08 PDT 2009,NO_QUERY,wolever,"@karpathy ug, fire in BA lose "
46819,905057,1,1695001372,Mon May 04 04:53:10 PDT 2009,NO_QUERY,tayy_xx,waiting for my mom to get home 
17309,437064,0,2065829063,Sun Jun 07 09:22:21 PDT 2009,NO_QUERY,peggywelcome,i dont know what i am going to do. 
714,1463770,1,2064167942,Sun Jun 07 05:26:53 PDT 2009,NO_QUERY,margiemiguel,"@peelnet OK, may God grnt u wisdom 2 understnd thse truths &amp; compassion 4 the most defenseless among us. Thnx 4 ur time. Have a gr8 day! "
27462,613859,0,2225610311,Thu Jun 18 10:56:06 PDT 2009,NO_QUERY,Cass617,Crapiest birthday ever!!!!!!!!! it already sucks being 14 
4892,939455,1,1793681768,Thu May 14 03:37:08 PDT 2009,NO_QUERY,jewellwin,"window shopping with m's today, gonna do some REAL shopping tomorrow "
17269,927072,1,1759051303,Sun May 10 18:21:02 PDT 2009,NO_QUERY,_Ivorie_,@IAMTOCCARA Hey diva! We originally met at Gucci (&amp; Neiman Marcus) in Miami!! Keep doin your thang!! Happy twitting!! 
21870,1547519,1,2182783504,Mon Jun 15 13:37:51 PDT 2009,NO_QUERY,LilGiani,Ok i got back my password 
43961,1599391,1,2193428245,Tue Jun 16 08:26:44 PDT 2009,NO_QUERY,MoonLoh,is Mompreneur. Just updated the page again. Invite you to join Blogging Moms  http://mompreneurasia.com/blogging-moms/
29285,998149,1,1836206787,Mon May 18 07:34:36 PDT 2009,NO_QUERY,lizziedr,@steph_davies YES. And that's why I think yall're awesome. 
6827,265639,0,1988836655,Sun May 31 23:31:06 PDT 2009,NO_QUERY,staceysomething,"http://twitpic.com/6e1dg - i am totally missing this.  i want one, pronto! xo"
27062,1065130,1,1964871861,Fri May 29 14:56:51 PDT 2009,NO_QUERY,8bitkid,@jessicaribbons definitely!  Maybe we can go to the time travel store in Echo Park too 
41630,1360406,1,2048660378,Fri Jun 05 15:33:50 PDT 2009,NO_QUERY,ItIsLaura,@genyescolero hello!!!  we should have a movie night this summer
14801,614640,0,2225971799,Thu Jun 18 11:22:25 PDT 2009,NO_QUERY,lupestripe,"@kiffylee Thanks hun, I will try my hardest to write more but finding the time is often so tough "
12793,1315508,1,2014043823,Wed Jun 03 00:17:46 PDT 2009,NO_QUERY,Gypseewoman,I just did an evaluation for a great intern. IT'S THE BEST FEELING IN THE WORLD to be able to use your &quot;power&quot; for good 
14666,1280119,1,2001604961,Tue Jun 02 01:26:32 PDT 2009,NO_QUERY,krist0ph3r,@wanderblah the timing's perfect!!! i'll stick around till 9:30 or so 
44696,1352818,1,2046590173,Fri Jun 05 12:24:13 PDT 2009,NO_QUERY,ashl3yxoxo,@delanie_ we can do that when he have him approve the tye dye shirts HA 
2477,1007986,1,1880756256,Fri May 22 02:23:23 PDT 2009,NO_QUERY,kegan5,Can anyone give me the name of official ticket sellers in the US ? like ticketmaster etc... not resellers  #tickets
28020,632007,0,2232523434,Thu Jun 18 20:01:46 PDT 2009,NO_QUERY,Maaayy,i hate being sick and the fact that its almost the end of the school year 
63,233003,0,1979283729,Sun May 31 02:23:15 PDT 2009,NO_QUERY,hyperkiller,"@freaking_die hey.you alright, sorry iv not been on msn to talk and stuff, been busy all weekend. got exams now  seeya"
33420,1485346,1,2067858180,Sun Jun 07 13:04:56 PDT 2009,NO_QUERY,PollyRodgers,@lemoncheese Need your help tomorrow via the bus.. for my exam.. Dates and little things to remember ;) haha RELYING ON YOU!  xo
14299,1504284,1,2072149770,Sun Jun 07 20:29:23 PDT 2009,NO_QUERY,Gemleo25,@Woodyseafm NKOTB aka New Kids on the Block Tour Australia August THIS YEAR!! check ticketek for listings 
30657,384434,0,2053404003,Sat Jun 06 04:26:02 PDT 2009,NO_QUERY,happymonkeyshoe,"@johnhood Gah haven't bid yet and its more than I can do  I'm a last minute bidder. Ah well, if its ok I'll miss."
16836,817988,1,1551940913,Sat Apr 18 10:22:14 PDT 2009,NO_QUERY,JesDuRant,"2 all musicians/music lovers, need help w  psych research, are you more inspired by the actual music or the lyrics?? thanks to any replys "
36231,419101,0,2061914373,Sat Jun 06 21:54:11 PDT 2009,NO_QUERY,ashleythibs,@dawubbies I want some shrimp and grits 
6237,1145346,1,1977762719,Sat May 30 21:39:18 PDT 2009,NO_QUERY,OSC0RE,on my way to the glass house 
27437,634041,0,2233193823,Thu Jun 18 20:58:13 PDT 2009,NO_QUERY,Briana_ohshit,my phone is broken. i cant see anything on my screen. 
7011,923778,1,1754792067,Sun May 10 07:23:57 PDT 2009,NO_QUERY,jabjavier,@anacadz pa-order naman ng isang strawberry shake 
44364,1365072,1,2049894496,Fri Jun 05 17:41:28 PDT 2009,NO_QUERY,thehunterswife,@Hawkbow Reading your post now...and the music is perfect for it. 
46733,1390926,1,2053270269,Sat Jun 06 03:56:21 PDT 2009,NO_QUERY,LauraaLouiise,@MrPeterAndre We all love you  x
16873,198342,0,1971198023,Sat May 30 06:29:24 PDT 2009,NO_QUERY,mercydrummer,@audreyawesome we are on the way now   it's like a 5 hour drive though. 
44991,1304259,1,2010172878,Tue Jun 02 16:56:11 PDT 2009,NO_QUERY,miss_br0k3n,@naith_vault thanks I'm fine 
26256,1148945,1,1978274314,Sat May 30 22:53:37 PDT 2009,NO_QUERY,JulianPerez123,"GoodNight twitter. I want to thank all the people who follow me, thats a big deal to me "
20743,797295,0,2328103347,Thu Jun 25 09:10:22 PDT 2009,NO_QUERY,lalala_lidya,Awwwww :'( robert pattinson got beat up 
13988,7111,0,1469692711,Tue Apr 07 07:08:23 PDT 2009,NO_QUERY,stevo81989,"@hitthefloor sorry, twitter was having issues last night. You picture dissapeared "
35155,273880,0,1990492468,Mon Jun 01 05:00:50 PDT 2009,NO_QUERY,alanariley,"AirFrance plane AF 447 missing; scary stuff  228 people on plane, incl crew. Flight went MIA 186 miles NE of Natal over the Atlantic"
72,375270,0,2051419462,Fri Jun 05 21:58:43 PDT 2009,NO_QUERY,amymarie88,It's 2:30am here on the Rock...super stressing about it all  off to bed real soon I think! Jogging in the am? Totally feeling like ana
6788,211462,0,1974495221,Sat May 30 13:15:02 PDT 2009,NO_QUERY,DWsBrewster,@ixheartxdonnie Dont' they know you have an addiction you are trying to support!!! sorry girl 
39621,278134,0,1991454768,Mon Jun 01 07:04:10 PDT 2009,NO_QUERY,rdknott,@ToureX try to talk about positive messages Tuesday. I date you LOL. That uc cop news bummed me out 
42385,1415209,1,2057188363,Sat Jun 06 12:32:13 PDT 2009,NO_QUERY,scotttrace,@smithant I know the feeling.  But it's the opposite most of the time here in the SoCal Desert cities 
45748,441260,0,2066964486,Sun Jun 07 11:29:59 PDT 2009,NO_QUERY,parthmodi,Going to bed at 5:30 am = awesome. Waking up at 1 pm = suck 
2450,1451936,1,2063090195,Sun Jun 07 01:20:01 PDT 2009,NO_QUERY,Stephentownley,"is wondering if the end goal is worth this 1,500 calories per day nightmare I'm going through  .... making weight SUCKS!!"
23466,1402237,1,2054685188,Sat Jun 06 07:52:50 PDT 2009,NO_QUERY,leekris,At the THS graduation... Ah the memories 
42670,848343,1,1564802071,Mon Apr 20 04:58:43 PDT 2009,NO_QUERY,roseg,@bernharris i thought you were going to bed... 
26182,606786,0,2222724756,Thu Jun 18 07:21:48 PDT 2009,NO_QUERY,daronmacke,Is sooo looking forward to seeing the dentist today.  
47262,1360968,1,2048924678,Fri Jun 05 16:00:11 PDT 2009,NO_QUERY,PuertoRicanSk8r,just woke up from a nap... 
35731,60911,0,1686548168,Sun May 03 05:53:17 PDT 2009,NO_QUERY,RemoSchilliger,working inside 
36081,1249274,1,1996044443,Mon Jun 01 14:26:52 PDT 2009,NO_QUERY,ayy_meier,BBQ Ribs with Ohh_MandyMc  then out with the soon-to-be husband.
7277,1417397,1,2057586733,Sat Jun 06 13:16:51 PDT 2009,NO_QUERY,sunray4life,@kaysha how you know I had balls in front of my face?  Just kidding...as we all know now it was all fake #eminem #bruno
11604,1143498,1,1977459509,Sat May 30 21:01:13 PDT 2009,NO_QUERY,raaawrrocher,bouts to watch Up! yay finally! 
